fileyear,Program,Level,Number,Person,Cases,Medi-Cal,ACA,FPACT,CalFresh,CalWorks,IHSS,Child Welfare,Foster Care,DDS,WIC,Black,White,Hispanic,Asian_PI,Native American/Other/Unknown,Female,Male,Unknown/Other Gender,age1 missing,17 and Under,18 and Over,age2 missing,18-64,65 and Over,18 to 59,60 and Over,1 program,2 programs,3 programs,4 programs,5+ programs,1 department,2 departments,3 departments,4 departments,fc age missing,age 0,1 to 2,3 to 5,6 to 10,11 to 15,16 to 17,18 to 20,less than 19,20 to 24,25 to 29,30 to 34,35 and over,wic age 0,wic age 1,wic age 2,wic age 3,wic age 4,wic age 5 to 19,wic age 20 and Over
2018,IHSS,State Senate,District 25,31755,,31733,,33,2289,78,,46,,2161,39,1265,24239,3247,2305,699,19539,12216,,,904,30851,,8430,22421,,,20,27324,4202,186,23,21,29561,2147,26,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 26,12498,,12479,,16,964,25,,26,,1309,16,788,8924,1230,1085,471,7901,4597,,,570,11928,,2628,9300,,,16,10221,2182,68,11,19,11165,1303,11,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 27,14401,,14375,,18,1548,47,,48,,2336,44,558,8849,2411,1908,675,8682,5719,,,1139,13262,,3984,9278,,,22,10578,3592,183,26,26,12029,2312,34,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 28,11847,,11792,,18,1611,66,,67,,2396,92,1212,4150,5152,854,479,6766,5081,,,1367,10480,,5216,5264,,,42,7809,3791,173,32,51,9373,2362,61,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 29,10923,,10880,,,1129,38,,30,,2022,84,449,2325,2848,4950,351,6621,4302,,,1082,9841,,3286,6555,,,32,7778,2950,143,20,43,8827,2000,53,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 30,25750,,25706,,430,2998,109,,412,34,2867,145,14478,1915,6498,2008,851,15179,10571,,,1583,24167,,12093,12074,,,37,19313,5918,421,61,43,22787,2829,91,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 31,15135,,15029,,28,1895,114,,91,16,2911,138,3067,3148,6836,1488,596,8829,6306,,,1676,13459,,6765,6694,,,86,10244,4500,268,37,100,12083,2861,91,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 32,15847,,15817,,39,1531,41,,76,17,3072,81,909,2109,8738,3643,448,9527,6320,,,1363,14484,,5519,8965,,,23,11216,4406,183,19,28,12726,3035,58,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 33,18872,,18856,,133,2019,83,,159,,2994,164,3952,1368,10157,2893,502,11150,7722,,,1633,17239,,7672,9567,,,14,13718,4782,309,49,16,15810,2934,112,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 34,13678,,13645,,,1187,39,,27,,2210,93,204,1770,3094,8311,299,7911,5767,,,1227,12451,,3360,9091,,,27,10305,3164,153,29,31,11399,2195,53,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 35,18861,,18818,,168,2204,91,,222,31,3063,139,7941,1351,6409,2498,662,10997,7864,,,1537,17324,,8521,8803,,,36,13383,5049,353,40,43,15714,3006,98,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 36,5280,,5256,,,657,,,,,1656,30,200,3030,1065,632,353,3015,2265,,,927,4353,,1865,2488,,,,2987,2206,63,,23,3593,1643,21,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 37,7726,,7693,,,789,28,,16,,1823,40,234,3899,1289,1925,379,4635,3091,,,1032,6694,,2209,4485,,,30,5113,2481,89,13,33,5856,1811,26,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 38,9010,,8986,,,1267,28,,30,,2078,60,618,3856,1707,1557,1272,5363,3647,,,929,8081,,3686,4395,,,16,5711,3123,146,14,23,6899,2039,49,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 39,7124,,7106,,,845,13,,22,,1284,39,748,2613,894,2254,615,4205,2919,,,613,6511,,2353,4158,,,,5019,1987,98,,17,5817,1258,32,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,District 40,17370,,17348,,,2121,52,,73,,2815,72,1484,1618,11281,2338,649,10537,6833,,,1180,16190,,6079,10111,,,15,12455,4688,191,21,19,14519,2780,52,,,,,,,,,,,,,,,,,,,,
2018,IHSS,State Senate,State Senate Total,592705,,591028,,1481,68774,2337,,3458,401,89392,3156,85132,185330,169695,124898,27650,356396,236309,,,42571,550134,,223316,326818,,,1339,432773,150064,7526,1003,1607,500696,88326,2076,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District Missing,6014,,5966,,20,1167,56,,65,18,1128,33,1047,2254,1844,397,472,3519,2495,,,527,5487,,3093,2394,,,37,3682,2150,128,17,45,4832,1116,21,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 01,10793,,10762,,17,1642,54,,67,18,2148,66,259,8377,795,549,813,6500,4293,,,880,9913,,5834,4079,,,25,7007,3566,170,25,30,8587,2139,37,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 02,8378,,8354,,,1428,23,,53,,1638,47,292,5905,909,423,849,5001,3377,,,583,7795,,4095,3700,,,,5319,2903,128,,23,6697,1632,26,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 03,9284,,9254,,,1406,28,,48,,1726,45,1007,4735,1765,1273,504,5582,3702,,,748,8536,,4374,4162,,,,6151,2972,133,,28,7522,1699,35,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 04,5973,,5943,,,898,16,,23,,1766,44,115,4369,446,433,610,3369,2604,,,913,5060,,2763,2297,,,,3316,2544,85,,27,4170,1745,31,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 05,8828,,8800,,13,1490,24,,62,,1696,38,1357,3961,1477,1372,661,5324,3504,,,661,8167,,4126,4041,,,18,5652,3014,133,11,26,7094,1684,24,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 06,17095,,17071,,,2131,98,,124,12,2124,98,4277,5708,2139,3933,1038,10357,6738,,,933,16162,,7895,8267,,,17,12799,4014,235,30,24,14909,2102,60,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 07,10988,,10965,,,1167,48,,56,,2108,43,1659,4851,911,2810,757,6493,4495,,,939,10049,,4642,5407,,,17,7727,3082,147,15,22,8846,2090,30,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 08,12320,,12288,,21,2147,117,,107,12,1952,114,3208,4299,3923,492,398,7217,5103,,,1032,11288,,6830,4458,,,29,8151,3867,234,39,32,10283,1944,61,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 09,8268,,8244,,,1037,28,,48,,1449,23,1907,1975,1898,1921,567,5027,3241,,,549,7719,,3823,3896,,,,5765,2398,81,,23,6786,1447,12,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 10,8458,,8430,,,1072,18,,36,,1173,25,616,4075,2171,1056,540,5272,3186,,,474,7984,,3393,4591,,,,6193,2166,70,,28,7251,1160,19,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 11,6755,,6722,,,725,14,,40,,1064,26,1874,1861,1090,1320,610,4275,2480,,,369,6386,,2745,3641,,,,4947,1695,79,,31,5657,1046,21,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 12,20526,,20507,,11,1976,24,,80,0,840,15,2582,4135,1569,10791,1449,12498,8028,,,235,20291,,4992,15299,,,,17652,2775,77,,,19656,847,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 13,14517,,14387,,20,1628,51,,111,,1279,61,6219,1413,1075,4989,821,9005,5512,,,432,14085,,6033,8052,,,105,11459,2797,140,16,127,13086,1271,33,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 14,6944,,6933,,,803,,,,,913,18,422,1375,1113,3419,615,4392,2552,,,348,6596,,1835,4761,,,,5238,1646,43,,,6011,913,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 15,7775,,7694,,,904,26,,29,,1238,38,1087,1642,1073,3302,671,4889,2886,,,515,7260,,2704,4556,,,70,5576,2044,71,14,78,6449,1223,25,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 16,15160,,15137,,20,1840,99,,100,14,1926,106,2222,3158,6622,2495,663,8868,6292,,,922,14238,,7019,7219,,,19,11336,3554,222,29,23,13166,1910,61,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 17,8626,,8565,,,747,21,,14,0,1292,28,291,1430,804,5605,496,5305,3321,,,589,8037,,2125,5912,,,,6569,1930,76,,56,7276,1273,21,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 18,5942,,5906,,,545,14,,21,,969,17,299,2659,683,1834,467,3679,2263,,,464,5478,,1571,3907,,,,4413,1455,41,,,4940,961,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 19,12368,,12272,,,1242,34,,59,,1722,52,431,1807,2841,6822,467,7356,5012,,,917,11451,,3384,8067,,,78,9377,2762,127,24,90,10542,1704,32,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 20,8051,,8022,,,1416,45,,43,,1454,41,285,2336,4568,489,373,4742,3309,,,636,7415,,3561,3854,,,24,5185,2696,133,13,27,6556,1443,25,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 21,8503,,8482,,12,1143,48,,57,11,1249,69,879,1488,5320,570,246,4986,3517,,,576,7927,,3579,4348,,,19,6087,2240,136,21,21,7211,1224,47,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 22,9639,,9623,,,1363,73,,48,,1750,81,837,2964,3925,1395,518,5783,3856,,,906,8733,,4086,4647,,,12,6525,2912,166,24,15,7855,1708,61,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 23,7452,,7424,,12,1218,50,,84,,1236,61,1751,2680,2206,524,291,4582,2870,,,507,6945,,3781,3164,,,17,4958,2323,137,17,26,6163,1231,32,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 24,5299,,5291,,,795,23,,17,,1244,34,181,2920,1531,247,420,3246,2053,,,466,4833,,2326,2507,,,,3278,1925,78,,,4037,1230,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 25,12943,,12917,,35,1770,104,,242,26,2695,118,3741,3679,4077,922,524,7552,5391,,,1422,11521,,6409,5112,,,20,8378,4195,298,52,24,10170,2687,62,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 26,5571,,5549,,,839,31,,20,,1326,46,180,1879,2622,577,313,3304,2267,,,678,4893,,2121,2772,,,15,3424,2019,99,14,22,4213,1300,36,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 27,15438,,15429,,16,867,27,,30,,1486,39,855,2575,2443,9170,395,9671,5767,,,580,14858,,3240,11618,,,,13086,2239,92,,,13932,1469,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 28,34008,,33990,,36,2203,59,,26,,1472,32,428,28194,2836,1963,587,21071,12937,,,600,33408,,8065,25343,,,13,30357,3477,139,22,17,32512,1455,24,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 29,19598,,19578,,59,2114,61,,83,,2003,82,889,9708,6788,1751,462,11911,7687,,,978,18620,,6463,12157,,,18,15489,3826,226,39,20,17557,1957,64,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 30,15094,,15079,,15,1511,35,,44,,1825,41,611,9852,2307,1745,579,9175,5919,,,860,14234,,3955,10279,,,13,11809,3096,156,20,15,13243,1806,30,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 31,11271,,11247,,29,1623,74,,85,11,1890,93,2839,2089,4908,1021,414,6776,4495,,,1064,10207,,5340,4867,,,21,7713,3318,189,30,24,9328,1855,64,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 32,12916,,12894,,35,1039,31,,43,14,2108,58,495,1398,6099,4610,314,7822,5094,,,873,12043,,3870,8173,,,18,9758,2990,133,17,21,10771,2083,41,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 33,6436,,6421,,,535,12,,15,,1024,12,415,4352,680,682,307,4039,2397,,,494,5942,,1459,4483,,,,4882,1486,50,,,5395,1016,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 34,18655,,18639,,193,1539,36,,114,,1843,67,1405,1153,8198,7504,395,11465,7190,,,913,17742,,4853,12889,,,11,15099,3331,189,25,16,16782,1804,53,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 35,10261,,10234,,30,1233,53,,59,,1955,85,1619,1148,5824,1363,307,6094,4167,,,1007,9254,,4177,5077,,,22,7033,3032,150,24,25,8250,1934,52,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 36,12727,,12675,,28,1989,92,,89,,1643,81,1905,4507,5417,451,447,7457,5270,,,938,11789,,6214,5575,,,42,9024,3444,190,27,51,11004,1621,51,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 37,16963,,16932,,170,1958,58,,224,24,1911,83,8984,2633,3539,1206,601,10185,6778,,,944,16019,,7269,8750,,,25,12850,3815,240,33,30,14987,1899,47,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 38,12198,,12171,,38,1172,29,,60,15,2374,65,584,1677,6663,2928,346,7297,4901,,,1007,11191,,4252,6939,,,21,8626,3387,151,13,25,9787,2335,51,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 39,7283,,7265,,,618,18,,15,,1406,33,272,1366,1798,3618,229,4489,2794,,,672,6611,,2100,4511,,,,5263,1930,71,,18,5847,1397,21,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 40,14620,,14610,,127,1615,57,,133,,2415,120,2550,601,10645,513,311,8575,6045,,,1359,13261,,5763,7498,,,,10465,3878,229,,,12158,2369,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 41,12248,,12161,,21,1590,96,,82,14,2243,122,2714,2437,5761,931,405,7106,5142,,,1301,10947,,5736,5211,,,69,8345,3570,233,31,82,9886,2200,80,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 42,9022,,8943,,12,1094,42,,46,,2303,86,1061,3071,3208,1214,468,5152,3870,,,1371,7651,,3650,4001,,,68,5581,3202,147,24,76,6616,2274,56,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 43,14362,,14328,,172,1756,79,,212,21,2281,93,7282,1042,4158,1388,492,8445,5917,,,1117,13245,,6978,6267,,,28,10084,3953,264,33,34,12020,2242,66,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 44,15371,,15348,,155,1717,91,,190,17,2456,147,5657,747,7028,1463,476,8917,6454,,,1340,14031,,6968,7063,,,21,10994,4006,305,45,23,12840,2413,95,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 45,6224,,6196,,,597,25,,,,1474,28,189,3364,851,1490,330,3725,2499,,,891,5333,,1630,3703,,,26,4164,1945,78,11,28,4712,1466,18,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 46,9227,,9192,,,1003,29,,27,,1670,105,243,1535,3407,3810,232,5339,3888,,,1011,8216,,2702,5514,,,30,6569,2452,146,30,34,7484,1644,65,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 47,12612,,12590,,37,1183,44,,68,,1795,70,2022,1799,2143,6267,381,7572,5040,,,928,11684,,4250,7434,,,19,9602,2815,149,27,22,10774,1767,49,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 48,6680,,6651,,,623,19,,17,,1272,33,99,2221,883,3255,222,3943,2737,,,679,6001,,1755,4246,,,,4783,1808,60,,28,5366,1268,18,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 49,3517,,3506,,,469,,,,,1178,23,151,1821,865,412,268,1950,1567,,,640,2877,,1389,1488,,,,1883,1586,39,,,2326,1165,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 50,5998,,5980,,,897,25,,28,,1585,47,289,2746,1289,898,776,3497,2501,,,746,5252,,2584,2668,,,12,3545,2316,113,12,17,4388,1555,38,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 51,14571,,14552,,,1751,44,,58,,2207,59,1121,1194,9979,1762,515,8798,5773,,,943,13628,,4981,8647,,,13,10637,3743,160,18,17,12337,2170,47,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 52,4604,,4595,,,447,,,,,1002,24,240,1868,420,1624,452,2697,1907,,,474,4130,,1391,2739,,,,3174,1363,60,,,3591,985,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,District 53,8331,,8314,,,1092,18,,33,,1466,41,1188,2297,2161,1899,786,5105,3226,,,620,7711,,3143,4568,,,13,5794,2412,100,12,16,6838,1448,29,,,,,,,,,,,,,,,,,,,,
2018,IHSS,U.S. Congress,U.S. Congress Total,592705,,591028,,1481,68774,2337,,3458,401,89392,3156,85132,185330,169695,124898,27650,356396,236309,,,42571,550134,,223316,326818,,,1339,432773,150064,7526,1003,1607,500696,88326,2076,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Alameda,24334,,24106,,29,2728,84,,154,,2727,104,7519,3427,2320,9425,1643,15221,9113,,,1014,23320,,9314,14006,,,191,18649,5234,225,35,223,21347,2702,62,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Alpine,28,,28,,0,,0,,0,0,,0,0,,,,22,,,,,,,,12,13,,,0,,,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Amador,308,,299,,0,56,0,,,0,79,,,258,18,,20,172,136,,,17,291,,167,124,,,,170,130,,0,,220,78,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Butte,4256,,4246,,,660,38,,49,14,921,24,148,3050,403,342,313,2538,1718,,,379,3877,,2355,1522,,,,2670,1476,86,,,3311,925,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Calaveras,415,,414,,0,99,,,0,0,59,,,349,31,,21,260,155,,,29,386,,216,170,,,,256,153,,0,,353,60,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Colusa,232,,230,,0,32,,,,0,32,,,89,107,,22,137,95,,,22,210,,96,114,,,,167,58,,0,,197,30,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Contra Costa,10312,,10258,,,1118,23,,60,,1781,35,2817,2824,1646,2070,955,6462,3850,,,669,9643,,4333,5310,,,,7379,2767,115,,50,8473,1766,23,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Del Norte,373,,372,,0,39,0,,,0,110,,,283,,23,47,223,150,,,31,342,,206,136,,,,222,144,,0,,259,112,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,El Dorado,1302,,1300,,,201,,,,0,424,,21,1054,78,60,89,715,587,,,209,1093,,657,436,,,,679,597,22,,,873,421,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Fresno,19945,,19919,,32,2499,143,,129,22,2838,157,2691,4309,8470,3528,947,11670,8275,,,1461,18484,,8797,9687,,,23,14548,5013,306,55,26,17026,2791,102,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Glenn,497,,497,,0,70,,,,0,69,,,294,142,41,,301,196,,,33,464,,247,217,,,0,353,130,14,0,0,427,,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Humboldt,2067,,2057,,,363,,,17,,449,,32,1596,72,59,308,1172,895,,,137,1930,,1198,732,,,,1268,744,47,,,1604,447,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Imperial,6092,,6086,,,726,21,,24,,772,30,86,312,5513,32,149,3579,2513,,,397,5695,,1868,3827,,,,4607,1396,72,,,5308,754,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Inyo,136,,134,,0,25,0,,,0,34,,,90,17,,25,72,64,,,,,,64,64,,,,75,56,,0,,100,32,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Kern,6965,,6926,,,1100,32,,50,,1107,56,1224,2147,2846,548,200,4295,2670,,,410,6555,,3264,3291,,,27,4735,2082,108,13,36,5805,1088,36,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Kings,2476,,2469,,,377,18,,21,,326,28,273,678,1356,98,71,1474,1002,,,187,2289,,1200,1089,,,,1765,645,54,,,2136,312,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Lake,2278,,2275,,,573,,,15,,318,,87,1927,126,13,125,1340,938,,,114,2164,,1257,907,,,,1404,824,47,,,1955,317,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Lassen,204,,204,,0,26,0,,,,49,,,166,13,,18,118,86,,,13,191,,110,81,,,0,133,65,,,0,155,,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Los Angeles,224504,,224216,,1118,21382,742,,1575,169,28141,1056,37703,69514,69872,41028,6387,135829,88675,,,13568,210936,,75829,135107,,,235,173847,47333,2696,393,280,195753,27753,718,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Madera,2173,,2162,,,270,11,,11,,300,15,164,658,1155,49,147,1277,896,,,124,2049,,1008,1041,,,,1597,533,33,,,1855,299,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Marin,1982,,1981,,0,366,,,,0,390,13,188,1230,270,221,73,1214,768,,,155,1827,,803,1024,,,0,1237,710,,,,1586,387,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Mariposa,214,,211,,0,46,0,,,0,29,,,190,,,14,142,72,,,13,201,,115,86,,,,139,73,,0,,183,,0,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Mendocino,1832,,1826,,,265,,,20,,318,,22,1371,211,32,196,1109,723,,,89,1743,,929,814,,,,1233,571,17,,,1502,321,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Merced,3544,,3541,,0,444,20,,19,,512,13,341,991,1598,474,140,2097,1447,,,221,3323,,1604,1719,,,,2583,917,40,,,3022,513,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Modoc,122,,120,,0,16,,,,0,21,,,101,,0,13,78,44,,,,,,63,50,,,,85,32,,,,98,21,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Mono,34,,33,,0,,0,,0,0,11,,0,,,0,,17,17,,,,,,13,14,,,,20,11,,0,,22,,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Monterey,4994,,4975,,,873,34,,25,,833,32,239,987,3191,379,198,2920,2074,,,414,4580,,2155,2425,,,15,3293,1587,87,12,17,4133,825,19,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Napa,1206,,1201,,,143,,,,0,343,,44,646,354,141,21,679,527,,,102,1104,,525,579,,,,718,464,,0,,857,340,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Nevada,724,,722,,,114,0,,,,199,0,,643,30,,35,408,316,,,52,672,,405,267,,,,413,305,,0,,523,,0,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Orange,32333,,32211,,19,3260,107,,68,11,6531,225,839,9620,7141,13697,1036,19013,13320,,,3693,28640,,9149,19491,,,97,22574,9206,394,62,119,25592,6491,131,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Placer,3248,,3240,,,421,,,11,,1102,29,81,2162,257,346,402,1827,1421,,,624,2624,,1342,1282,,,,1736,1454,48,,,2138,1082,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Plumas,353,,353,,,65,0,,,0,38,,,306,11,,26,212,141,,,,,,223,121,,,0,249,,,0,0,315,,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Riverside,34481,,34253,,63,4763,241,,218,29,6380,283,5764,10260,14452,2651,1354,19943,14538,,,3713,30768,,15891,14877,,,188,23152,10478,582,81,218,27792,6289,182,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Sacramento,27855,,27803,,14,3276,147,,169,15,4295,134,5946,10407,3048,6698,1756,16649,11206,,,1895,25960,,12518,13442,,,37,20254,7152,372,40,49,23463,4260,83,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,San Benito,596,,593,,0,105,,,,0,112,,,151,405,24,,332,264,,,63,533,,264,269,,,,378,202,,0,,480,111,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,San Bernardino,31958,,31874,,70,4847,243,,238,38,5461,279,7353,7513,13430,2604,1058,19008,12950,,,2986,28972,,15555,13417,,,73,21498,9744,555,88,82,26307,5400,169,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,San Diego,30137,,30073,,16,3912,77,,100,16,6230,159,2938,9011,9147,6411,2630,18078,12059,,,2762,27375,,11382,15993,,,42,20087,9581,392,35,59,23816,6140,122,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,San Francisco,22965,,22943,,13,2261,27,,78,,1044,17,2785,4498,1854,12212,1616,13982,8983,,,302,22663,,5590,17073,,,,19612,3236,91,,,21889,1047,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,San Joaquin,6869,,6856,,,870,21,,37,,1142,20,1339,1520,1696,1858,456,4178,2691,,,408,6461,,3007,3454,,,,4858,1932,66,,13,5706,1138,12,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,San Luis Obispo,1930,,1926,,,338,11,,,,558,16,45,1221,405,79,180,1158,772,,,239,1691,,866,825,,,,1053,823,43,,,1363,552,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,San Mateo,5298,,5286,,,629,,,,0,858,18,383,1203,1069,2111,532,3398,1900,,,347,4951,,1522,3429,,,,3814,1425,41,,,4419,858,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Santa Barbara,3548,,3541,,,490,14,,14,,738,19,143,1794,1164,178,269,2205,1343,,,242,3306,,1552,1754,,,,2315,1185,37,,,2798,729,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Santa Clara,24457,,24276,,,2264,60,,87,11,3635,95,819,5195,4243,13023,1177,14736,9721,,,1878,22579,,6354,16225,,,142,18502,5559,222,32,165,20638,3594,60,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Santa Cruz,2822,,2817,,,534,13,,14,,569,,52,1478,1005,86,201,1683,1139,,,178,2644,,1367,1277,,,,1723,1054,39,,,2247,566,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Shasta,3388,,3376,,,541,13,,15,,638,29,72,2719,163,156,278,2059,1329,,,265,3123,,1820,1303,,,,2211,1110,50,,12,2730,625,21,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Sierra,38,,38,,0,13,0,,0,0,,,0,33,,0,,26,,,,,,,14,22,,,0,22,16,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Siskiyou,620,,618,,,61,,,,0,110,,13,508,30,14,55,376,244,,,45,575,,335,240,,,,449,160,,0,,507,109,,,,,,,,,,,,,,,,,,,,,
2018,IHSS,County,Solano,5057,,5039,,,787,16,,28,,1006,23,1565,1282,726,1118,366,3085,1972,,,418,4639,,2328,2311,,,,3273,1699,70,,16,4032,991,18,,,,,,,,,,,,,,,,,,,,
